tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:26:15:58:00.00	31.80		g	-87.8	2.57E-08	10	1	u	2.73E+02	JER		4.00E-05	0	90	6.58E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:26:19:00:00.00	40.30		g	-87.7	2.55E-08	11	1	u	2.73E+02	JER		4.00E-05	0	90	6.73E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:26:22:00:00.00	33.30		g	-87.8	2.68E-08	12	1	u	2.73E+02	JER		0.00E+00	0	0	6.73E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:27:01:13:00.00	37.10		g	-87.8	2.69E-08	13	1	u	2.73E+02	JER		0.00E+00	0	0	6.88E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:27:04:12:00.00	29.10		g	-87.8	2.53E-08	14	1	u	2.73E+02	JER		4.00E-05	0	90	6.88E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:30:11:14:00.00	29.80		g	-87.7	2.49E-08	15	1	u	2.73E+02	JER		4.00E-05	0	90	6.95E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:30:14:18:00.00	38.80		g	-87.7	2.66E-08	16	1	u	2.73E+02	JER		0.00E+00	0	0	6.95E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:30:17:29:00.00	34.50		g	-87.7	2.66E-08	17	1	u	2.73E+02	JER		0.00E+00	0	0	7.02E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:30:20:30:00.00	28.70		g	-87.6	2.49E-08	18	1	u	2.73E+02	JER		4.00E-05	0	90	6.88E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:30:23:31:00.00	30.30		g	-87.6	2.47E-08	19	1	u	2.73E+02	JER		4.00E-05	0	90	7.02E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:02:10:35:00.00	34.90		g	-87.5	2.45E-08	20	1	u	2.73E+02	JER		4.00E-05	0	90	7.09E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:02:13:43:00.00	28.10		g	-87.8	2.63E-08	21	1	u	2.73E+02	JER		0.00E+00	0	0	7.09E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:02:17:12:00.00	29.60		g	-87.8	2.64E-08	22	1	u	2.73E+02	JER		0.00E+00	0	0	7.16E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:02:20:15:00.00	29.50		g	-87.7	2.46E-08	23	1	u	2.73E+02	JER		4.00E-05	0	90	7.02E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:02:23:22:00.00	32.20		g	-87.4	2.42E-08	24	1	u	2.73E+02	JER		4.00E-05	0	90	7.16E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:08:11:58:00.00	31.80		g	-87.5	2.39E-08	25	1	u	2.73E+02	JER		4.00E-05	0	90	7.23E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:08:14:51:00.00	26.30		g	-87.7	2.61E-08	26	1	u	2.73E+02	JER		0.00E+00	0	0	7.23E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:08:17:53:00.00	30.90		g	-87.7	2.61E-08	27	1	u	2.73E+02	JER		0.00E+00	0	0	7.30E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:08:20:45:00.00	27.50		g	-87.7	2.40E-08	28	1	u	2.73E+02	JER		4.00E-05	0	90	7.16E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:08:23:37:00.00	35.30		g	-87.5	2.36E-08	29	1	u	2.73E+02	JER		4.00E-05	0	90	7.30E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:09:10:17:00.00	43.50		g	-87.5	2.30E-08	30	1	u	2.73E+02	JER		4.00E-05	0	90	7.37E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:09:13:13:00.00	26.60		g	-87.9	2.57E-08	31	1	u	2.73E+02	JER		0.00E+00	0	0	7.37E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:09:16:21:00.00	34.40		g	-87.7	2.53E-08	32	1	u	2.73E+02	JER		0.00E+00	0	0	7.44E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:09:19:44:00.00	37.10		g	-87.5	2.28E-08	33	1	u	2.73E+02	JER		4.00E-05	0	90	7.30E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:22:10:57:00.00	25.80		g	-87.6	2.22E-08	34	1	u	2.73E+02	JER		4.00E-05	0	90	7.44E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:22:13:58:00.00	32.50		g	-87.4	2.10E-08	35	1	u	2.73E+02	JER		4.00E-05	0	90	7.51E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:22:17:22:00.00	31.20		g	-87.9	2.47E-08	36	1	u	2.73E+02	JER		0.00E+00	0	0	7.51E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:22:20:29:00.00	30.80		g	-87.8	2.43E-08	37	1	u	2.73E+02	JER		0.00E+00	0	0	7.58E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:22:23:31:00.00	26.50		g	-87.6	2.10E-08	38	1	u	2.73E+02	JER		4.00E-05	0	90	7.44E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:23:12:27:00.00	24.00		g	-87.4	1.93E-08	39	1	u	2.73E+02	JER		4.00E-05	0	90	7.58E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:23:16:05:00.00	30.80		g	-87.2	1.72E-08	40	1	u	2.73E+02	JER		4.00E-05	0	90	7.65E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:23:19:56:00.00	27.10		g	-87.8	2.29E-08	41	1	u	2.73E+02	JER		0.00E+00	0	0	7.65E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:29:13:17:00.00	23.90		g	-87.8	2.19E-08	42	1	u	2.73E+02	JER		0.00E+00	0	0	7.72E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:29:16:22:00.00	33.50		g	-87.2	1.70E-08	43	1	u	2.73E+02	JER		4.00E-05	0	90	7.58E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:29:19:27:00.00	35.20		g	-86.5	1.39E-08	44	1	u	2.73E+02	JER		4.00E-05	0	90	7.72E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:29:22:31:00.00	46.80		g	-84.8	8.58E-09	45	1	u	2.73E+02	JER		4.00E-05	0	90	7.79E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:30:1:53:00.00	39.90		g	-87.6	1.87E-08	46	1	u	2.73E+02	JER		0.00E+00	0	0	7.79E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:30:10:54:00.00	37.40		g	-87.7	1.62E-08	47	1	u	2.73E+02	JER		0.00E+00	0	0	7.86E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:30:13:57:00.00	37.00		g	-85.5	7.69E-09	48	1	u	2.73E+02	JER		4.00E-05	0	90	7.72E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:30:16:59:00.00	50.40		g	-37.2	9.08E-10	49	1	u	2.73E+02	JER		4.00E-05	0	90	7.86E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:02:05:12:06:00.00	97.10		g	88.1	1.35E-08	50	1	u	2.73E+02	JER		4.00E-05	0	90	7.93E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2008:02:05:15:15:00.00	41.20		g	-87.2	8.96E-09	51	1	u	2.73E+02	JER		0.00E+00	0	0	7.93E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2008:02:05:18:14:00.00	21.70		g	-86.6	1.49E-09	52	1	u	2.73E+02	JER		0.00E+00	0	0	8.00E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:02:05:21:12:00.00	110.10		g	88.8	1.55E-08	53	1	u	2.73E+02	JER		4.00E-05	0	90	7.86E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2008:02:06:0:13:00.00	177.60		g	89.1	3.65E-08	54	1	u	2.73E+02	JER		4.00E-05	0	90	8.00E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:02:06:11:44:00.00	189.60		g	88.5	3.85E-08	55	1	u	2.73E+02	JER		4.00E-05	0	90	8.07E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2008:02:06:14:42:00.00	285.00		g	1.9	1.37E-10	56	1	u	2.73E+02	JER		0.00E+00	0	0	8.07E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2008:08:10:11:15:00.00	158.50		g	20.1	1.35E-10	57	1	u	2.73E+02	JER		0.00E+00	0	0	8.18E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25b	rs25b:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:08:10:20:11:00.00	156.80		g	76.9	3.73E-08	58	1	u	2.73E+02	JER		4.00E-05	0	90	8.00E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-NO:LP-PI-TRM			2007:12:18:18:16:00.00	83.20		g	-77.8	1.36E-08	0	1	u	2.73E+02	JER		0	0	0	273
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:19:20:35:00.00	84.90		g	-78.6	1.35E-08	1	1	u	2.73E+02	JER		0.00E+00	0	0	5.98E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:19:23:52:00.00	84.60		g	-78.6	1.29E-08	2	1	u	2.73E+02	JER		4.00E-05	0	90	5.98E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:20:10:42:00.00	86.90		g	-78.2	1.28E-08	3	1	u	2.73E+02	JER		4.00E-05	0	90	6.13E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:20:13:54:00.00	87.80		g	-78.7	1.33E-08	4	1	u	2.73E+02	JER		0.00E+00	0	0	6.13E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:25:15:03:00.00	87.00		g	-78.8	1.34E-08	5	1	u	2.73E+02	JER		0.00E+00	0	0	6.28E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:25:18:03:00.00	86.70		g	-78.1	1.27E-08	6	1	u	2.73E+02	JER		4.00E-05	0	90	6.28E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:25:21:02:00.00	88.20		g	-78.5	1.26E-08	7	1	u	2.73E+02	JER		4.00E-05	0	90	6.43E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:26:0:27:00.00	86.10		g	-78.6	1.33E-08	8	1	u	2.73E+02	JER		0.00E+00	0	0	6.43E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:26:13:07:00.00	87.00		g	-78.7	1.33E-08	9	1	u	2.73E+02	JER		0.00E+00	0	0	6.58E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:26:16:01:00.00	87.40		g	-77.9	1.25E-08	10	1	u	2.73E+02	JER		4.00E-05	0	90	6.58E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:26:19:03:00.00	88.40		g	-77.5	1.23E-08	11	1	u	2.73E+02	JER		4.00E-05	0	90	6.73E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:26:22:03:00.00	87.50		g	-78.8	1.32E-08	12	1	u	2.73E+02	JER		0.00E+00	0	0	6.73E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:27:01:16:00.00	89.10		g	-78.5	1.32E-08	13	1	u	2.73E+02	JER		0.00E+00	0	0	6.88E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:27:04:15:00.00	84.80		g	-77.9	1.22E-08	14	1	u	2.73E+02	JER		4.00E-05	0	90	6.88E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:30:11:17:00.00	87.90		g	-77.8	1.20E-08	15	1	u	2.73E+02	JER		4.00E-05	0	90	6.95E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:30:14:21:00.00	87.50		g	-78.6	1.31E-08	16	1	u	2.73E+02	JER		0.00E+00	0	0	6.95E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:30:17:32:00.00	87.40		g	-79.1	1.31E-08	17	1	u	2.73E+02	JER		0.00E+00	0	0	7.02E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2007:12:30:20:33:00.00	89.30		g	-77.9	1.20E-08	18	1	u	2.73E+02	JER		4.00E-05	0	90	6.88E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2007:12:30:23:34:00.00	87.30		g	-77.9	1.19E-08	19	1	u	2.73E+02	JER		4.00E-05	0	90	7.02E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:02:10:38:00.00	89.70		g	-78.1	1.18E-08	20	1	u	2.73E+02	JER		4.00E-05	0	90	7.09E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:02:13:46:00.00	89.40		g	-78.6	1.30E-08	21	1	u	2.73E+02	JER		0.00E+00	0	0	7.09E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:02:17:15:00.00	89.40		g	-78.7	1.30E-08	22	1	u	2.73E+02	JER		0.00E+00	0	0	7.16E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:02:20:18:00.00	89.50		g	-78.1	1.19E-08	23	1	u	2.73E+02	JER		4.00E-05	0	90	7.02E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:02:23:25:00.00	88.20		g	-78.1	1.17E-08	24	1	u	2.73E+02	JER		4.00E-05	0	90	7.16E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:08:12:01:00.00	86.70		g	-77.6	1.15E-08	25	1	u	2.73E+02	JER		4.00E-05	0	90	7.23E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:08:14:54:00.00	88.30		g	-78.4	1.28E-08	26	1	u	2.73E+02	JER		0.00E+00	0	0	7.23E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:08:17:56:00.00	89.20		g	-78.7	1.29E-08	27	1	u	2.73E+02	JER		0.00E+00	0	0	7.30E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:08:20:48:00.00	89.00		g	-77.5	1.16E-08	28	1	u	2.73E+02	JER		4.00E-05	0	90	7.16E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI			2008:01:08:23:40:00.00	93.70		g	-77.4	1.13E-08	29	1	u	2.73E+02	JER		4.00E-05	0	90	7.30E+02
	10.1016/j.epsl.2009.12.022	HUJI	rs25	rs25	rs25e	rs25e:LP-PI-TRM	LT-T-I:LP-PI-TRM:LP-PI-TRM-IZ			2008:01:09:10:20:00.00	93.20		g	-77.3	1.10E-08	30	1	u	2.73E+02	JER		4.00E-05	0	90	7.37E+02
